#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d1evya2c.2.1.6       -            189 d1i36a2c.2.1.6.aln   -            189   9.7e-42  138.3   0.0   1   1   2.3e-43   1.1e-41  138.2   0.0     2   186     9   188     8   189 0.99 -
d1f0ya2c.2.1.6       -            192 d1i36a2c.2.1.6.aln   -            189   2.3e-40  133.8   1.3   1   1   5.6e-42   2.6e-40  133.7   1.3     1   189     5   192     5   192 0.99 -
d1bg6a2c.2.1.6       -            184 d1i36a2c.2.1.6.aln   -            189   7.1e-40  132.3   0.1   1   1   1.7e-41   7.8e-40  132.1   0.1     2   185     3   183     2   184 0.98 -
d1dlja2c.2.1.6       -            196 d1i36a2c.2.1.6.aln   -            189   8.6e-40  132.0   0.0   1   1   2.1e-41   9.6e-40  131.8   0.0     1   189     1   191     1   191 0.99 -
d1ks9a2c.2.1.6       -            167 d1i36a2c.2.1.6.aln   -            189   2.2e-32  107.8   0.0   1   1   5.3e-34   2.5e-32  107.7   0.0     1   186     1   167     1   167 0.99 -
d1txga2c.2.1.6       -            180 d1i36a2c.2.1.6.aln   -            189   3.3e-32  107.2   0.0   1   1   7.9e-34   3.7e-32  107.1   0.0     1   185     1   179     1   180 0.98 -
d2f1ka2c.2.1.6       -            165 d1i36a2c.2.1.6.aln   -            189   4.8e-29   96.9   0.0   1   1   1.2e-30   5.4e-29   96.8   0.0     1   185     1   165     1   165 0.96 -
d1vpda2c.2.1.6       -            161 d1i36a2c.2.1.6.aln   -            189   5.8e-26   86.9   0.1   1   1   1.4e-27   6.7e-26   86.7   0.1     1   185     1   160     1   161 0.97 -
d2ahra2c.2.1.6       -            152 d1i36a2c.2.1.6.aln   -            189   9.7e-22   73.1   0.0   1   1   2.5e-23   1.1e-21   72.9   0.0     1   144     1   131     1   149 0.95 -
d2pv7a2c.2.1.6       -            152 d1i36a2c.2.1.6.aln   -            189   2.5e-21   71.8   0.0   1   1   7.4e-23   3.4e-21   71.3   0.0     7   185     1   152     1   152 0.98 -
d1yqga2c.2.1.6       -            152 d1i36a2c.2.1.6.aln   -            189   8.5e-20   66.8   0.0   1   1   2.2e-21     1e-19   66.5   0.0     1   184     1   151     1   152 0.96 -
d2i76a2c.2.1.6       -            153 d1i36a2c.2.1.6.aln   -            189   1.6e-18   62.6   0.0   1   1   3.7e-20   1.7e-18   62.5   0.0     4   144     3   129     1   153 0.91 -
d1xhca2c.3.1.5       -            122 d1i36a2c.2.1.6.aln   -            189    0.0031   12.8   1.2   1   2     0.047       2.2    3.5   0.0    22    46     8    32     6    37 0.90 -
d1xhca2c.3.1.5       -            122 d1i36a2c.2.1.6.aln   -            189    0.0031   12.8   1.2   2   2    0.0013     0.058    8.6   0.5     4    30    36    62    33    84 0.90 -
d1i36a2c.2.1.6       -            152 d1i36a2c.2.1.6.aln   -            189    0.0033   12.7   0.0   1   1   0.00013    0.0061   11.8   0.0     2    59     2    53     1    56 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels30/d1i36a2c.2.1.6.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels30/d1i36a2c.2.1.6.out -E 1 hmmModels30/d1i36a2c.2.1.6.hmm scop/scopTestSeq.fasta 
# Current dir:     /home/anastasia/SBAS/TME8
# Date:            Sat Apr  8 15:33:45 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d1kt7a_b.60.1.1      -            175 d1i4ua_b.60.1.1.aln  -            168   5.2e-55  181.4   0.1   1   1     1e-56   5.8e-55  181.3   0.1     1   165     2   175     2   175 0.99 -
d1qwda_b.60.1.1      -            167 d1i4ua_b.60.1.1.aln  -            168   7.3e-55  180.9   0.0   1   1   1.5e-56   8.2e-55  180.8   0.0     2   162    13   167    12   167 0.99 -
d3s26a_b.60.1.1      -            176 d1i4ua_b.60.1.1.aln  -            168   3.2e-53  175.6   0.0   1   1   6.2e-55   3.5e-53  175.5   0.0     2   167     5   175     4   176 0.98 -
d1x8qa_b.60.1.1      -            184 d1i4ua_b.60.1.1.aln  -            168   5.6e-50  165.0   5.8   1   1   1.1e-51   6.2e-50  164.9   5.8     2   168     2   175     1   175 0.99 -
d1kxoa_b.60.1.1      -            171 d1i4ua_b.60.1.1.aln  -            168   8.9e-50  164.4   0.4   1   1   1.7e-51   9.8e-50  164.2   0.4     1   166     4   170     4   171 0.98 -
d1lf7a_b.60.1.1      -            171 d1i4ua_b.60.1.1.aln  -            168     2e-49  163.2   0.0   1   1     4e-51   2.2e-49  163.1   0.0     3   167     2   162     1   163 0.98 -
d3kffa_b.60.1.1      -            152 d1i4ua_b.60.1.1.aln  -            168   3.5e-48  159.2   0.2   1   1   6.7e-50   3.8e-48  159.1   0.2    15   167     2   151     1   152 0.98 -
d3saoa_b.60.1.1      -            155 d1i4ua_b.60.1.1.aln  -            168   5.9e-47  155.2   0.5   1   1   1.2e-48   6.6e-47  155.0   0.5    17   167     1   149     1   150 0.98 -
d1epba_b.60.1.1      -            160 d1i4ua_b.60.1.1.aln  -            168   8.7e-47  154.7   0.1   1   1   1.7e-48   9.6e-47  154.5   0.1    11   166     1   154     1   156 0.99 -
d1qfta_b.60.1.1      -            175 d1i4ua_b.60.1.1.aln  -            168   2.4e-43  143.5   8.2   1   1   4.6e-45   2.6e-43  143.3   8.2     1   167     2   174     2   175 0.99 -
d1dzka_b.60.1.1      -            148 d1i4ua_b.60.1.1.aln  -            168   2.2e-37  124.1   0.1   1   1   4.2e-39   2.4e-37  123.9   0.1    18   166     2   148     1   148 0.99 -
d1xkia_b.60.1.1      -            139 d1i4ua_b.60.1.1.aln  -            168   7.5e-34  112.6   0.0   1   1   1.5e-35   8.2e-34  112.4   0.0    19   160     2   138     1   139 0.98 -
d2joza1b.60.1.1      -            126 d1i4ua_b.60.1.1.aln  -            168   1.1e-19   66.4   0.6   1   1   3.7e-21   2.1e-19   65.5   0.6    25   163     1   125     1   126 0.98 -
d1i4ua_b.60.1.1      -            181 d1i4ua_b.60.1.1.aln  -            168   7.1e-10   34.6   0.8   1   2    0.0014     0.081    8.3   0.0    18    46    30    58    26    66 0.90 -
d1i4ua_b.60.1.1      -            181 d1i4ua_b.60.1.1.aln  -            168   7.1e-10   34.6   0.8   2   2   1.4e-08   7.9e-07   24.6   0.4    98   167   106   176    97   177 0.92 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels30/d1i4ua_b.60.1.1.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels30/d1i4ua_b.60.1.1.out -E 1 hmmModels30/d1i4ua_b.60.1.1.hmm scop/scopTestSeq.fasta 
# Current dir:     /home/anastasia/SBAS/TME8
# Date:            Sat Apr  8 15:33:45 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d1vr5a1c.94.1.1      -            535 d1i6aa_c.94.1.1.aln  -            384  1.3e-144  477.7  10.8   1   1  5.1e-146  1.5e-144  477.5  10.8     2   384    61   489    60   489 1.00 -
d1jeta_c.94.1.1      -            517 d1i6aa_c.94.1.1.aln  -            384  8.7e-140  461.8  17.5   1   1  3.5e-141    1e-139  461.6  17.5     1   384    67   484    67   484 1.00 -
d1xoca1c.94.1.1      -            504 d1i6aa_c.94.1.1.aln  -            384  2.5e-116  384.6  23.5   1   1  9.9e-118  2.9e-116  384.3  23.5     1   384    61   472    61   472 1.00 -
d2nooa_c.94.1.1      -            496 d1i6aa_c.94.1.1.aln  -            384  1.3e-115  382.2   1.0   1   1    5e-117  1.5e-115  382.0   1.0     1   384    55   466    55   466 1.00 -
d1uqwa_c.94.1.1      -            487 d1i6aa_c.94.1.1.aln  -            384    2e-115  381.6  14.4   1   1  8.2e-117  2.4e-115  381.3  14.4     1   383    58   456    58   457 0.99 -
d3vlva_c.94.1.1      -            490 d1i6aa_c.94.1.1.aln  -            384  1.5e-114  378.7  11.5   1   1  5.8e-116  1.7e-114  378.5  11.5     2   384    37   462    36   462 1.00 -
d1eu8a_c.94.1.1      -            407 d1i6aa_c.94.1.1.aln  -            384   1.5e-85  283.2  10.4   1   1   5.8e-87   1.7e-85  283.1  10.4     2   384    16   407    15   407 0.99 -
d1ursa_c.94.1.1      -            367 d1i6aa_c.94.1.1.aln  -            384   1.3e-66  221.0  11.4   1   1   4.8e-68   1.4e-66  220.8  11.4     2   379     2   366     1   367 0.99 -
d3thia_c.94.1.1      -            362 d1i6aa_c.94.1.1.aln  -            384   8.1e-57  188.7   0.7   1   1   3.1e-58   9.1e-57  188.5   0.7    39   383     2   359     1   360 0.99 -
d1r9la_c.94.1.1      -            309 d1i6aa_c.94.1.1.aln  -            384     5e-39  130.1  11.2   1   1   1.9e-40   5.5e-39  130.0  11.2    31   343     1   309     1   309 0.99 -
d1ixha_c.94.1.1      -            321 d1i6aa_c.94.1.1.aln  -            384   1.3e-34  115.5  11.1   1   1   5.1e-36   1.5e-34  115.4  11.1    31   341     5   315     2   321 0.98 -
d1q35a_c.94.1.1      -            318 d1i6aa_c.94.1.1.aln  -            384   1.4e-34  115.5   2.3   1   1   5.3e-36   1.5e-34  115.3   2.3    39   352     3   313     1   318 0.97 -
d1pb7a_c.94.1.1      -            289 d1i6aa_c.94.1.1.aln  -            384   1.6e-32  108.7   0.0   1   1   6.1e-34   1.8e-32  108.5   0.0    58   345     5   288     1   289 0.97 -
d2nxoa1c.94.1.1      -            277 d1i6aa_c.94.1.1.aln  -            384     3e-26   88.0   0.0   1   1   1.1e-27   3.3e-26   87.9   0.0    56   340     4   276     1   277 0.98 -
d1nnfa_c.94.1.1      -            308 d1i6aa_c.94.1.1.aln  -            384     6e-26   87.1  11.0   1   1   2.4e-27   7.1e-26   86.8  11.0    37   353     1   306     1   307 0.98 -
d1sbpa_c.94.1.1      -            309 d1i6aa_c.94.1.1.aln  -            384   6.5e-25   83.6   9.0   1   1   2.4e-26   7.1e-25   83.5   9.0    43   352     6   307     1   309 0.98 -
d2i6ea1c.94.1.1      -            272 d1i6aa_c.94.1.1.aln  -            384   2.7e-21   71.7   0.0   1   1     1e-22   3.1e-21   71.6   0.0    87   330    29   269     2   272 0.93 -
d2czla1c.94.1.1      -            270 d1i6aa_c.94.1.1.aln  -            384   1.4e-20   69.4   0.0   1   1   5.4e-22   1.6e-20   69.2   0.0    56   334     3   262     1   269 0.95 -
d1us5a_c.94.1.1      -            298 d1i6aa_c.94.1.1.aln  -            384   1.6e-20   69.2   0.1   1   1   5.8e-22   1.7e-20   69.1   0.1    52   353     3   294     1   298 0.97 -
d1twya_c.94.1.1      -            249 d1i6aa_c.94.1.1.aln  -            384   1.2e-16   56.4   0.1   1   1   4.9e-18   1.4e-16   56.2   0.1    86   341    13   249     4   249 0.96 -
d1sw5a_c.94.1.1      -            270 d1i6aa_c.94.1.1.aln  -            384   1.5e-16   56.1   3.4   1   1     6e-18   1.7e-16   55.9   3.4    62   321    14   262     2   270 0.94 -
d1atga_c.94.1.1      -            231 d1i6aa_c.94.1.1.aln  -            384   5.1e-16   54.4   0.9   1   1   2.1e-17     6e-16   54.1   0.9    63   305     4   227     1   230 0.96 -
d1xt8a1c.94.1.1      -            248 d1i6aa_c.94.1.1.aln  -            384   2.7e-14   48.7   5.7   1   1     1e-15     3e-14   48.5   5.7    64   312     8   246     2   248 0.97 -
d1al3a_c.94.1.1      -            237 d1i6aa_c.94.1.1.aln  -            384   3.7e-14   48.2   0.0   1   1   1.4e-15     4e-14   48.1   0.0    62   313     9   233     1   237 0.94 -
d1ii5a_c.94.1.1      -            226 d1i6aa_c.94.1.1.aln  -            384   1.4e-13   46.4   0.1   1   1   5.1e-15   1.5e-13   46.2   0.1    70   304     6   220     1   226 0.93 -
d2esna2c.94.1.1      -            212 d1i6aa_c.94.1.1.aln  -            384   1.6e-09   33.0   0.0   1   1     6e-11   1.8e-09   32.8   0.0    72   295     4   207     1   211 0.95 -
d2ozza1c.94.1.1      -            228 d1i6aa_c.94.1.1.aln  -            384   3.9e-09   31.7   0.0   1   1   1.5e-10   4.3e-09   31.6   0.0    75   308     2   226     1   228 0.97 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels30/d1i6aa_c.94.1.1.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels30/d1i6aa_c.94.1.1.out -E 1 hmmModels30/d1i6aa_c.94.1.1.hmm scop/scopTestSeq.fasta 
# Current dir:     /home/anastasia/SBAS/TME8
# Date:            Sat Apr  8 15:33:45 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d1h32b_a.3.1.1       -            138 d1i8oa_a.3.1.1.aln   -            121   6.3e-45  147.9   0.0   1   1   7.1e-47     7e-45  147.7   0.0     1   120     2   138     2   138 0.99 -
d1gu2a_a.3.1.1       -            124 d1i8oa_a.3.1.1.aln   -            121     5e-42  138.5   0.1   1   1   5.7e-44   5.6e-42  138.4   0.1     1   121     9   122     9   122 0.99 -
d1e29a_a.3.1.1       -            135 d1i8oa_a.3.1.1.aln   -            121   4.3e-41  135.5   0.0   1   1   4.9e-43   4.8e-41  135.4   0.0     6   121     2   125     1   125 0.99 -
d1c52a_a.3.1.1       -            131 d1i8oa_a.3.1.1.aln   -            121   5.6e-38  125.5   0.1   1   1   6.4e-40   6.3e-38  125.3   0.1     1   121     1   122     1   122 0.99 -
d1dw0a_a.3.1.1       -            112 d1i8oa_a.3.1.1.aln   -            121   3.9e-32  106.6   0.1   1   1   4.5e-34   4.4e-32  106.4   0.1     2   118    10   112     9   112 0.97 -
d1wvec_a.3.1.1       -             75 d1i8oa_a.3.1.1.aln   -            121   2.6e-16   55.5   0.0   1   1   1.3e-17   1.3e-15   53.3   0.0    29   121     2    75     1    75 0.96 -
d1c75a_a.3.1.1       -             71 d1i8oa_a.3.1.1.aln   -            121   2.9e-14   48.9   0.1   1   1   3.2e-16   3.2e-14   48.8   0.1    33   118     3    70     1    71 0.96 -
d1i8oa_a.3.1.1       -            114 d1i8oa_a.3.1.1.aln   -            121   4.8e-05   19.2   1.2   1   1   7.7e-06   0.00076   15.3   1.2    34   118     6   113     1   114 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels30/d1i8oa_a.3.1.1.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels30/d1i8oa_a.3.1.1.out -E 1 hmmModels30/d1i8oa_a.3.1.1.hmm scop/scopTestSeq.fasta 
# Current dir:     /home/anastasia/SBAS/TME8
# Date:            Sat Apr  8 15:33:45 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d1vr5a1c.94.1.1      -            535 d1ii5a_c.94.1.1.aln  -            320  1.4e-104  345.4  14.0   1   1  6.4e-106  1.7e-104  345.1  14.0     2   319   112   515   111   516 0.99 -
d1jeta_c.94.1.1      -            517 d1ii5a_c.94.1.1.aln  -            320     2e-95  315.4  15.3   1   1   9.2e-97   2.5e-95  315.1  15.3     1   320   117   511   117   511 1.00 -
d1eu8a_c.94.1.1      -            407 d1ii5a_c.94.1.1.aln  -            320   2.8e-88  291.9   9.4   1   1   1.1e-89   3.1e-88  291.8   9.4    22   320     2   399     1   399 1.00 -
d1xoca1c.94.1.1      -            504 d1ii5a_c.94.1.1.aln  -            320   5.6e-88  290.9  22.2   1   1   2.5e-89   6.7e-88  290.7  22.2     2   320   116   499   115   499 0.99 -
d1uqwa_c.94.1.1      -            487 d1ii5a_c.94.1.1.aln  -            320   1.1e-87  290.0  11.0   1   1     5e-89   1.4e-87  289.7  11.0     1   319   106   483   106   484 0.99 -
d3vlva_c.94.1.1      -            490 d1ii5a_c.94.1.1.aln  -            320     3e-86  285.3  12.6   1   1   1.7e-87   4.5e-86  284.7  12.6     2   320   123   482   122   482 1.00 -
d2nooa_c.94.1.1      -            496 d1ii5a_c.94.1.1.aln  -            320   7.9e-79  260.9   0.4   1   1   3.5e-80   9.7e-79  260.6   0.4     2   320   106   493   105   493 0.99 -
d1ursa_c.94.1.1      -            367 d1ii5a_c.94.1.1.aln  -            320     9e-53  175.4   9.6   1   1   3.7e-54     1e-52  175.2   9.6     1   320     6   363     6   363 0.99 -
d3thia_c.94.1.1      -            362 d1ii5a_c.94.1.1.aln  -            320   3.8e-49  163.5   0.2   1   1   1.6e-50   4.2e-49  163.3   0.2     2   319    23   351    22   352 0.99 -
d1ixha_c.94.1.1      -            321 d1ii5a_c.94.1.1.aln  -            320   5.6e-33  110.4  12.0   1   1   2.3e-34   6.1e-33  110.3  12.0     4   312    10   314     7   321 0.97 -
d1r9la_c.94.1.1      -            309 d1ii5a_c.94.1.1.aln  -            320     8e-33  109.9  10.2   1   1   3.2e-34   8.8e-33  109.7  10.2     4   319     6   308     3   309 0.98 -
d1sbpa_c.94.1.1      -            309 d1ii5a_c.94.1.1.aln  -            320     1e-31  106.3   9.4   1   1     4e-33   1.1e-31  106.1   9.4     7   320     5   309     1   309 0.97 -
d1q35a_c.94.1.1      -            318 d1ii5a_c.94.1.1.aln  -            320   7.9e-30  100.1   3.3   1   1   3.2e-31   8.7e-30   99.9   3.3     2   319     2   317     1   318 0.99 -
